name,price,sex,jewel_type,brand,material,color,jewel_weight,rocks,rock_details,dimensions,chain_carat,chain_length,diameter
Βραχιόλι χειροπέδα,660,Women,Bracelet,Haritidis,Gold 14ct.,White & Gold,6.7,,,Width 5mm,,,
Δαχτυλίδι γυναικείο,145,Women,Ring,Haritidis,Gold 14ct.,White,2.0,,,,,,
Κολιέ γυναικείο,690,Women,Necklaces,Haritidis,Gold 14ct.,White,9.6,,,,,45.0,
Βραχιόλι γυναικείο,365,Women,Bracelet,Haritidis,Gold 14ct.,White,4.6,,,Length 18mm,,,
Σκουλαρίκια με ρουμπίνι,1900,Women,Earrings,Haritidis,Gold 18ct.,White,3.0,"Diamond, Rubin",Ruby 1.18ct & Diamonds 0.48ct,10.7 x 9.5 mm,,,
Κολιέ με ρουμπίνι,1120,Women,Necklaces,Haritidis,Gold 18ct.,White,2.4,"Diamond, Rubin",Ruby 0.61ct & Diamond 0.24ct,10.7 x 9.3 mm,,40.0,
Κολιέ με σμαράγδι,700,Women,Necklaces,Haritidis,Gold 18ct.,White,2.2,"Diamond, Emerald",Emerald 0.30ct & Diamonds 0.14ct,8 x 6.9 mm,,40.0,
Κολιέ με ζαφείρι,670,Women,Necklaces,Haritidis,Gold 18ct.,White,2.0,"Diamond, Sapphire",Sapphire 0.34ct & Diamonds 0.16ct,9 x 6.8 mm,,40.0,
Κολιέ με ζαφείρι,950,Women,Necklaces,Haritidis,Gold 18ct.,White,2.2,"Diamond, Sapphire",Sapphire 0.69ct & Diamonds 0.19ct,10 x 8.4 mm,,40.0,
Κολιέ με ζαφείρι,880,Women,Necklaces,Haritidis,Gold 18ct.,White,2.4,"Diamond, Sapphire",Sapphire 0.63ct & Diamonds 0.23ct,10.7 x 9.2 mm,,40.0,
Σκουλαρίκια με διαμάντια,580,Women,Earrings,Haritidis,Gold 18ct.,White,1.0,Diamond,Diamond 0.15ct,,,,4.0
Σκουλαρίκια με διαμάντια,850,Women,Earrings,Haritidis,Gold 18ct.,White,1.4,Diamond,Diamond 0.32ct,5.4 x 5.4 mm,,,8.0
Σκουλαρίκια με διαμάντια,850,Women,Earrings,Haritidis,Gold 18ct.,White,1.5,Diamond,Diamond 0.33ct,,,,6.0
Σκουλαρίκια με διαμάντια,1200,Women,Earrings,Haritidis,Gold 18ct.,White,1.7000000000000002,Diamond,Diamond 0.48ct,,,,8.0
Σκουλαρίκια με διαμάντια,750,Women,Earrings,Haritidis,Gold 18ct.,White,1.8,Diamond,Diamond 0.20ct,5 x 5 mm,,,
Σκουλαρίκια με διαμάντια,800,Women,Earrings,Haritidis,Gold 18ct.,Rose,1.4,Diamond,Diamond 0.29ct,5.4 x 5.4 mm,,,
Σκουλαρίκια μονόπετρα,470,Women,Earrings,Haritidis,Gold 18ct.,Rose,1.1,Diamond,Diamond 0.17ct,3.2 x 3.2 mm,,,
Σκουλαρίκια με σμαράγδι,820,Women,Earrings,Haritidis,Gold 18ct.,Gold,2.1,"Diamond, Emerald",Emerald 0.40ct & Diamond 0.14ct,8.4 x 6 mm,,,
Σταυρός με διαμάντια,830,Women,Cross,Haritidis,Gold 18ct.,White,1.8,Diamond,Diamond 0.28ct,18 x 13 mm,18.0,45.0,
Σταυρός με διαμάντια,640,Women,Cross,Haritidis,Gold 18ct.,Rose,1.7000000000000002,Diamond,Diamond 0.20ct,23 x 16 mm,18.0,45.0,
Κολιέ με σμαράγδι,550,Women,Necklaces,Haritidis,Gold 18ct.,Gold,1.8,"Diamond, Emerald",Emerald 0.20ct & Diamonds 0.07ct,8 x 6 mm,,40.0,
Κολιέ σταυρός με διαμάντια,650,Women,Cross,Haritidis,Gold 18ct.,Rose,1.9,Diamond,Diamond 0.17ct,8.5 x 8.5 mm,,40.0,
Κολιέ σταυρός με διαμάντια,370,Women,Cross,Haritidis,Gold 18ct.,Gold,2.5,Diamond,Diamond 0.02ct,9 x 9 mm,,40.0,
Κολιέ σταυρός με διαμάντια,370,Women,Cross,Haritidis,Gold 18ct.,Rose,2.5,Diamond,Diamond 0.03ct,9 x 9 mm,,40.0,
Κολιέ μονόπετρο,350,Women,Necklaces,Haritidis,Gold 18ct.,Gold,1.3,Diamond,Diamonds 0.08ct,2.8 x 2.8 mm,,40.0,3.0
Κολιέ μονόπετρο,450,Women,Necklaces,Haritidis,Gold 18ct.,Gold,1.3,Diamond,Diamonds 0.13ct,,,40.0,3.0
Κολιέ μονόπετρο,1050,Women,Necklaces,Haritidis,Gold 18ct.,Rose,1.3,Diamond,Diamonds 0.25ct,,,40.0,4.0
Κολιέ με διαμάντια,570,Women,Necklaces,Haritidis,Gold 18ct.,White,1.4,Diamond,Diamonds 0.16ct,,,40.0,5.0
Κολιέ με διαμάντια,570,Women,Necklaces,Haritidis,Gold 18ct.,White,1.6,Diamond,Diamonds 0.16ct,,,40.0,5.0
Κολιέ με διαμάντια,620,Women,Necklaces,Haritidis,Gold 18ct.,White,1.6,Diamond,Diamonds 0.17ct,,,40.0,6.0
Κολιέ μάτι,115,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.0,,,8.5 x 4.5 mm,,40.0,
Κολιέ μάτι,140,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.2,,,8 x 7 mm,,40.0,
Κολιέ μάτι,110,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.0,,,,,40.0,5.0
Κολιέ μάτι,125,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.1,,,10 x 6 mm,,40.0,
Σταυρός με ρουμπίνι,870,Women,Cross,Haritidis,Gold 18ct.,Rose,3.0,"Diamond, Rubin",Ruby 0.65ct & Diamond 0.04ct,29.3 x 19.6mm,18.0,40.0,
Σκουλαρίκι μύτης με διαμάντι,115,Women,Earrings,Haritidis,Gold 18ct.,White,0.1,Diamond,Diamond 0.03ct,,,,
Σκουλαρίκι μύτης με διαμάντι,70,Women,Earrings,Haritidis,Gold 18ct.,White,0.1,Diamond,Diamond 0.015ct,,,,
Σταυρός με διαμάντι,700,Women,Cross,Haritidis,Gold 18ct.,Gold,2.2,Diamond,Diamond 0.09ct,24.1 x 14.8 mm,18.0,40.0,
Σταυρός με διαμάντια,520,Women,Cross,Haritidis,Gold 18ct.,Rose,2.3,Diamond,Diamond 0.05ct,25.3 x 17.8mm,18.0,45.0,
Σταυρός με διαμάντια,620,Women,Cross,Haritidis,Gold 18ct.,White & Rose,2.1,Diamond,Diamond 0.05ct,27.8 x 18mm,18.0,45.0,
Κολιέ με διαμάντι,340,Women,Necklaces,Haritidis,Gold 18ct.,Gold,1.5,Diamond,Diamond 0.03ct,7.6 x 5.2 mm,18.0,40.0,
Κολιέ ρουμπίνι,650,Women,Necklaces,Haritidis,Gold 18ct.,White & Rose,1.8,"Diamond, Rubin",Diamond 0.06ct & Ruby 0.22ct,6.8 x 5.8 mm,18.0,42.0,
Σταυρός με ροζ ζαφείρια,470,Women,Cross,Haritidis,Gold 18ct.,Rose,1.7000000000000002,Sapphire,Sapphires 0.10ct,7.5 x 7.5 mm,,40.0,
Σταυρός με πράσινα διαμάντια,480,Women,Cross,Haritidis,Gold 18ct.,Rose,1.6,Diamond,Diamond 0.11ct,10.9 x 7.3 mm,,40.0,
Σταυρός γυναικείος,160,Women,Cross,Haritidis,Gold 14ct.,Rose,1.6,,,19 x 12.8 mm,14.0,45.0,
Σταυρός γυναικείος,120,Women,Cross,Haritidis,Gold 14ct.,Gold,1.2,,,16.7 x 12.9 mm,14.0,45.0,
Βραχιόλι χειροπέδα,445,Women,Bracelet,Haritidis,Gold 14ct.,Gold,4.2,,,,,,
Κολιέ μάτι-σταυρός,160,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,,,40.0,7.0
Κολιέ σταυρός,250,Women,Necklaces,Haritidis,Gold 14ct.,Rose,2.7,,,9.9 x 9.9 mm,,40.0,
Κολιέ δάκρυ-μαργαριτάρι,180,Women,Necklaces,Haritidis,Gold 14ct.,Rose,1.8,Pearl,Pearl 4.5mm,10.5 x 5.2 mm,,40.0,
Κολιέ άπειρο,175,Women,Necklaces,Haritidis,Gold 14ct.,White,1.8,,,18.7 x 5.5 mm,,40.0,
Μονόπετρο Δαχτυλίδι,175,Women,Ring,Haritidis,Gold 14ct.,White,1.8,,,,,,
Δαχτυλίδι κύκλος,360,Women,Ring,Haritidis,Gold 14ct.,Rose,3.7,,,,,,
Δαχτυλίδι άπειρο,200,Women,Ring,Haritidis,Gold 14ct.,Rose,2.1,,,,,,
Δαχτυλίδι καρφί,145,Women,Ring,Haritidis,Gold 14ct.,Gold,1.5,,,,,,
Δαχτυλίδι κορώνα,170,Women,Ring,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,,,,
Βραχιόλι ριβιέρα,170,Women,Bracelet,Haritidis,Gold 14ct.,White,1.9,,,,,,
Βραχιόλι σταυρός,130,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.3,,,,,,
Βραχιόλι σταυρός,100,Women,Bracelet,Haritidis,Gold 14ct.,White,1.0,,,,,,
Βραχιόλι άπειρο,185,Women,Bracelet,Haritidis,Gold 14ct.,White,1.8,,,,,,
Βραχιόλι άπειρο,185,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.8,,,,,,
Βραχιόλι με μαργαριτάρια,125,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1.2,Pearl,Pearl 4.5mm,,,,
Βραχιόλι με καρδιές,95,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.0,,,,,,
Βραχιόλι με αστέρια,100,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.0,,,,,,
Βραχιόλι με ρόμβους,130,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1.5,,,,,,
Σταυρός γυναικείος,150,Women,Cross,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,16.2 x 13.5 mm,14.0,45.0,
Ταυτότητα,190,Children,Jewels ID,Haritidis,Gold 14ct.,Gold,2.1,,,,,,
Κολιέ πεταλούδα,130,Women,Necklaces,Haritidis,Gold 14ct.,White,1.3,Pearl,,18 x 10 mm,,40.0,
Παιδική παραμάνα,55,Children,Safety pins,Haritidis,Gold 14ct.,Gold,0.6000000000000001,,,Length 30mm,,,
Δαχτυλίδι μάτι,185,Women,Ring,Haritidis,Gold 14ct.,Gold,1.9,,,,,,
Δαχτυλίδι μάτι,185,Women,Ring,Haritidis,Gold 14ct.,Gold,1.9,,,,,,
Δαχτυλίδι σεβαλιέ,240,Women,Ring,Haritidis,Gold 14ct.,Gold,2.5,,,,,,
Δαχτυλίδι ροζέτα,410,Women,Ring,Haritidis,Gold 14ct.,White,4.5,,,,,,
Βραχιόλι παιδικό,110,Children,Bracelet,Haritidis,Gold 14ct.,Gold,1.1,,,,,,
Βραχιόλι παιδικό,100,Children,Bracelet,Haritidis,Gold 14ct.,Gold,1.0,,,,,,
Βραχιόλι παιδικό,100,Children,Bracelet,Haritidis,Gold 14ct.,Gold,1.0,,,,,,
Δαχτυλίδι ροζέτα,525,Women,Ring,Haritidis,Gold 14ct.,Gold,5.2,,,,,,
Δαχτυλίδι ροζέτα,525,Women,Ring,Haritidis,Gold 14ct.,Rose,5.1,,,,,,
Δαχτυλίδι Vogue,50,Women,Ring,Vogue,Silver,Rose,,,,,,,
Σκουλαρίκια μονόπετρα,420,Women,Earrings,Haritidis,Gold 18ct.,Gold,1.0,Diamond,Diamond 0.15ct,3 x 3 mm,,,
Κολιέ σταυρός με διαμάντια,330,Women,Cross,Haritidis,Gold 18ct.,White,1.6,Diamond,Diamond 0.02ct,6.5 x 6.5 mm,,40.0,
Κολιέ με μαύρο διαμάντι,510,Women,Necklaces,Haritidis,Gold 18ct.,Rose,1.5,Black Diamond,Black Diamond 0.46ct,,,40.0,5.0
Κολιέ σταυρός με διαμάντια,365,Women,Cross,Haritidis,Gold 18ct.,Rose,1.3,Diamond,Diamond 0.06ct,8.5 x 6.3 mm,,40.0,
Κολιέ μάτι λαχούρι,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.3,,,10 x 5.8 mm,,40.0,
Σταυρός με μαύρα διαμάντια,560,Women,Cross,Haritidis,Gold 18ct.,Rose,2.4,Black Diamond,Black Diamond 0.10ct,23.3 x 16.7mm,18.0,40.0,
Μονόπετο Δαχτυλίδι,1150,Women,Ring,Haritidis,Gold 18ct.,Gold,4.0,Diamond,Diamond 0.27ct. VS2 F,,,,
Mονόπετρο δαχτυλίδι,1890,Women,Ring,Haritidis,Gold 18ct.,Gold,3.3,Diamond,Diamond 0.43ct. VS2 F,,,,
Δαχτυλίδι μισόβερο,510,Women,Ring,Haritidis,Gold 18ct.,Gold,1.3,Diamond,Diamonds 0.13ct,,,,
Δαχτυλίδι μισόβερο,510,Women,Ring,Haritidis,Gold 18ct.,Rose,1.3,Diamond,Diamonds 0.13ct,,,,
Δαχτυλίδι μισόβερο,510,Women,Ring,Haritidis,Gold 18ct.,White,1.3,Diamond,Diamonds 0.13ct,,,,
Δαχτυλίδι μισόβερο,580,Women,Ring,Haritidis,Gold 18ct.,White,1.7000000000000002,Diamond,Diamonds 0.13ct,,,,
Δαχτυλίδι καρδιά με διαμάντια,700,Women,Ring,Haritidis,Gold 18ct.,White,1.9,Diamond,Diamonds 0.20ct,,,,
Δαχτυλίδι με διαμάντια,1130,Women,Ring,Haritidis,Gold 18ct.,White,2.2,Diamond,Diamonds 0.27ct,,,,
Δαχτυλίδι με διαμάντια,950,Women,Ring,Haritidis,Gold 18ct.,White,2.6,Diamond,Diamonds 0.25ct,,,,
Δαχτυλίδι με ζαφείρι,850,Women,Ring,Haritidis,Gold 18ct.,White,2.5,"Diamond, Sapphire",Blue Sapphire 0.44ct & Diamond 0.18ct,,,,
Δαχτυλίδι ροδολίτης,800,Women,Ring,Haritidis,Gold 18ct.,White,2.1,Diamond,Rodolite 1.72ct & Diamonds 0.18ct,,,,
Δαχτυλίδι μισόβερο,650,Women,Ring,Haritidis,Gold 18ct.,Rose,2.7,Diamond,Diamonds 0.24ct,,,,
Δαχτυλίδι με ζαφείρι,1350,Women,Ring,Haritidis,Gold 18ct.,White,2.1,"Diamond, Sapphire",Sapphire 0.42ct & Diamonds 0.43ct,,,,
Pearl&Diamonds Ring,750,Women,Ring,Haritidis,Gold 18ct.,Gold,2.1,"Diamond, Pearl",Diamonds 0.14ct & Pearl 7.5mm,,,,
Δαχτυλίδι με μπλε τοπάζι,650,Women,Ring,Haritidis,Gold 18ct.,White,2.5,Topaz,London Blue Topozy 0.81ct & Diamonds 0.08ct,,,,
Δαχτυλίδι με μπλε τοπάζι,800,Women,Ring,Haritidis,Gold 18ct.,Rose,3.8,Topaz,London Blue Topozy 1.97ct & Diamonds 0.10ct,,,,
Δαχτυλίδι με ζαφείρι,1150,Women,Ring,Haritidis,Gold 18ct.,Gold,3.0,"Diamond, Sapphire",Sapphire 0.58ct & Diamonds 0.25ct,,,,
Δαχτυλίδι με ρουμπίνι,1170,Women,Ring,Haritidis,Gold 18ct.,Rose,3.1,"Diamond, Rubin",Ruby 0.59ct & Diamonds 0.18ct,,,,
Ruby Ring,1300,Women,Ring,Haritidis,Gold 18ct.,White,3.5,"Diamond, Rubin",Ruby 1.12ct & Diamonds 0.31ct,,,,
Δαχτυλίδι ζαφείρι,490,Women,Ring,Haritidis,Gold 18ct.,White,1.9,"Diamond, Sapphire",Sapphire 0.39ct & Diamonds 0.02ct,,,,
Δαχτυλίδι ζαφείρι & διαμάντια,830,Women,Ring,Haritidis,Gold 18ct.,White & Rose,2.8,"Diamond, Sapphire",Sapphire 0.23ct & Diamonds 0.12ct,,,,
Μονόπετρο Δαχτυλίδι,2600,Women,Ring,Haritidis,Gold 18ct.,White,2.9,Diamond,Kent.Dress 0.38ct & Other Diamonds 0.12ct,,,,
Δαχτυλίδι ζαφείρι & διαμάντια,1100,Women,Ring,Haritidis,Gold 18ct.,Rose,4.0,"Diamond, Sapphire",Sapphire 0.57ct & Diamonds 0.15ct,,,,
Morganite Ring,1150,Women,Ring,Haritidis,Gold 18ct.,Rose,4.0,"Diamond, Morganite",Moronganic 1.15ct & Diamond 0.26ct,,,,
Δαχτυλίδι με μοργκανίτη,1250,Women,Ring,Haritidis,Gold 18ct.,Rose,4.4,"Diamond, Morganite",Moronganic 1.87ct & Diamond 0.26ct,,,,
Δαχτυλίδι με μοργκανίτη,1900,Women,Ring,Haritidis,Gold 18ct.,Rose,5.8,"Diamond, Morganite",Moronganic 4.77ct & Diamond 0.36ct,,,,
Δαχτυλίδι με μοργκανίτη,1100,Women,Ring,Haritidis,Gold 18ct.,Rose,4.0,"Diamond, Morganite",Moronganic 2.15ct & Diamond 0.13ct,,,,
Δαχτυλίδι με μοργκανίτη,1200,Women,Ring,Haritidis,Gold 18ct.,Rose,4.5,"Diamond, Morganite",Moronganic 2.85ct & Diamond 0.11ct,,,,
Δαχτυλίδι με μοργκανίτη,780,Women,Ring,Haritidis,Gold 18ct.,Rose,3.6,"Diamond, Morganite",Moronganic 1.46ct & Diamond 0.06ct,,,,
Μονόπετρο Δαχτυλίδι,2400,Women,Ring,Haritidis,Gold 18ct.,White,3.0,Diamond,Central 0.40ct & Other Diamonds 0.10ct,,,,
Σκουλαρίκια λουλουδι,140,Women,Earrings,Haritidis,Gold 14ct.,Gold,1.6,,,,,,8.0
Κολιέ Κύμα,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.5,,,,,45.0,
Κολιέ Ride the Waves,155,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.5,,,,,45.0,18.0
Κολιέ Mother Earth,205,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2.0,,,,,45.0,18.0
Κολιέ Music Lover,145,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.4,,,15 x 8 mm,,40.0,
Κολιέ The Rose,155,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.4,,,15.5 x 9.6 mm,,40.0,
Σταυρός γυναικείος,145,Women,Cross,Haritidis,Gold 14ct.,Gold,1.7000000000000002,,,24 x 16 mm,14.0,45.0,
Σταυρός γυναικείος,145,Women,Cross,Haritidis,Gold 14ct.,White,1.7000000000000002,,,24 x 16 mm,14.0,45.0,
Men's Ring,500,Men,Ring,Haritidis,Gold 14ct.,Gold,5.6,,,,,,
Δαχτυλίδι ανδρικό,450,Men,Ring,Haritidis,Gold 14ct.,Gold,5.3,,,,,,
Δαχτυλίδι ανδρικό,435,Men,Ring,Haritidis,Gold 14ct.,Gold,4.8,,,,,,
Σκουλαρίκια δάκρυ,135,Women,Earrings,Haritidis,Gold 14ct.,White,1.4,,,8.8 x 6.3 mm,,,
Δαχτυλίδι γυναικείο,170,Women,Ring,Haritidis,Gold 14ct.,White,2.0,,,Width 6.5mm,,,
Δαχτυλίδι μισόβερο,155,Women,Ring,Haritidis,Gold 14ct.,White,1.8,,,Width 2mm,,,
Δαχτυλίδι μισόβερο,240,Women,Ring,Haritidis,Gold 14ct.,White,2.8,,,Width 4mm,,,
Δαχτυλίδι μισόβερο,295,Women,Ring,Haritidis,Gold 14ct.,White,3.6,,,Width 4.1mm,,,
Pearl&Diamonds Pendant,640,Women,Necklaces,Haritidis,Gold 18ct.,Gold,2.0,"Diamond, Pearl",Diamonds 0.14ct & Pearl Akoya 7-7.5mm,,,40.0,9.5
Κολιέ με ζαφειρι,1000,Women,Necklaces,Haritidis,Gold 18ct.,Gold,2.0,"Diamond, Sapphire",Sapphire 0.64ct & Diamonds 0.25ct,11 x 9 mm,,40.0,
Σταυρός με διαμάντια και ζαφείρια,1120,Women,Cross,Haritidis,Gold 18ct.,White,3.2,"Diamond, Sapphire",Diamond 0.23ct & Sapphires 0.24ct,21 x 14 mm,,45.0,
Σταυρός με διαμάντια,1340,Women,Cross,Haritidis,Gold 18ct.,White,1.8,Diamond,Diamond 0.56ct,21 x 14 mm,18.0,45.0,
Κολιέ σταυρός με διαμάντια,560,Women,Cross,Haritidis,Gold 18ct.,White,1.9,Diamond,Diamond 0.12ct,,,40.0,
Κολιέ με διαμάντια,620,Women,Necklaces,Haritidis,Gold 18ct.,White,1.8,Diamond,Central Diamond 0.11ct & Rest Diamondα 0.08ct,,,40.0,7.0
Κολιέ με διαμάντια,1560,Women,Necklaces,Haritidis,Gold 18ct.,White,3.2,Diamond,Centrally Diamonds 0.47ct & Rest Diamonds 0.08ct,11 x 8 mm,,40.0,
Κολιέ με ρουμπίνι,1600,Women,Necklaces,Haritidis,Gold 18ct.,White,2.4,"Diamond, Rubin",Ruby 1.05ct & Diamonds 0.27ct,12 x 10 mm,,40.0,
Κολιέ με τοπάζι,550,Women,Necklaces,Haritidis,Gold 18ct.,White,1.9,"Diamond, Topaz",London Blue Topaz 0.83ct & Diamonds 0.08ct,10 x 8 mm,,40.0,
Κολιέ με τοπάζι,1000,Women,Necklaces,Haritidis,Gold 18ct.,White,3.8,"Diamond, Topaz",London Blue Topaz 3.05ct & Diamonds 0.24ct,12 x 10 mm,,40.0,
Κολιέ με τοπάζι,660,Women,Necklaces,Haritidis,Gold 18ct.,Rose,2.6,"Diamond, Topaz",London Blue Topaz 1.99ct & Diamonds 0.09ct,12 x 10 mm,,40.0,
Σκουλαρίκια με μαργαριτάρια & διαμάντια,830,Women,Earrings,Haritidis,Gold 18ct.,Gold,2.0,"Diamond, Pearl",Diamonds 0.29ct & Pearl 7.5-8mm,,,,
Σκουλαρίκια με διαμάντια,900,Women,Earrings,Haritidis,Gold 18ct.,White,1.7000000000000002,Diamond,Centrally Diamonds 0.21ct & Rest Diamonds 0.15ct,,,,6.0
Σκουλαρίκια με διαμάντια,1770,Women,Earrings,Haritidis,Gold 18ct.,White,2.4,Diamond,Centrally Diamonds 0.65ct & Rest Diamonds 0.13ct,9 x 7 mm,,,
Κολιέ με διαμάντια,1110,Women,Necklaces,Haritidis,Gold 18ct.,White,2.1,Diamond,Central Diamond 0.17ct & Other Diamondα 0.09ct,12 x 10.5 mm,,40.0,
Σκουλαρίκια με μπλε τοπάζι,660,Women,Earrings,Haritidis,Gold 18ct.,White,2.0,Topaz,Blue topaz 1.55ct & Diamond 0.12ct,10 x 8 mm,,,
Σκουλαρίκια με μπλε τοπάζι,1250,Women,Earrings,Haritidis,Gold 18ct.,White,3.5,Topaz,London Blue Topaz 5.88ct & Diamond 0.43ct,11 x 9 mm,,,
Σκουλαρίκια με διαμάντια,1180,Women,Earrings,Haritidis,Gold 18ct.,White,1.9,Diamond,Diamonds 0.28ct,Length 17.5mm,,,
Σκουλαρίκια με διαμάντια,1350,Women,Earrings,Haritidis,Gold 18ct.,White,2.5,Diamond,Diamonds 0.51ct,,,,10.0
Κολιέ με διαμάντια,860,Women,Necklaces,Haritidis,Gold 18ct.,White,2.1,Diamond,Diamonds 0.26ct,,,40.0,10.0
Σκουλαρίκια ροδολίτης,1200,Women,Earrings,Haritidis,Gold 18ct.,White,2.8,Diamond,Rodolite 2.34ct & Diamonds 0.34ct,,,,
Κολιέ ροδολίτης,580,Women,Necklaces,Haritidis,Gold 18ct.,White,2.0,Diamond,Rodolite 1.29ct & Diamonds 0.11ct,10 x 8 mm,,40.0,
Σκουλαρίκια με μπλε τοπάζι,980,Women,Earrings,Haritidis,Gold 18ct.,Rose,3.9,Diamond,London Blue Topaz 3.9ct & Diamond 0.18ct,12 x 10 mm,,,
Σκουλαρίκια με ζαφείρι,1750,Women,Earrings,Haritidis,Gold 18ct.,Gold,2.9,"Diamond, Sapphire",Sapphire 1.15ct & Diamond 0.49ct,11 x 9 mm,,,
Σταυρός με ζαφείρια,800,Women,Cross,Haritidis,Gold 18ct.,White,2.8,"Diamond, Sapphire",Sapphires 0.77ct & Diamond 0.03ct,29.3 x 19.5 mm,,40.0,
Σταυρός με πράσινα διαμάντια,650,Women,Cross,Haritidis,Gold 18ct.,Rose,2.5,Diamond,Diamond 0.24ct,23 x 16.5 mm,,40.0,
Σταυρός με διαμάντια,750,Women,Cross,Haritidis,Gold 18ct.,Rose,3.1,Diamond,Diamond 0.04ct,27 x 19.2 mm,,40.0,
Σταυρός με διαμάντια,680,Women,Cross,Haritidis,Gold 18ct.,White,3.4,Diamond,Diamond 0.06ct,26.4 x 19 mm,,40.0,
Σταυρός με σμαράγδια,960,Women,Cross,Haritidis,Gold 18ct.,Gold,2.7,"Diamond, Emerald",Emeralds 0.49ct & Diamond 0.05ct,20 x 14 mm,,40.0,
Κολιέ με μαργαριτάρια,320,Women,Necklaces,Haritidis,Gold 14ct.,Rose,3.1,Pearl,Pearl 7.7 x 8.5 mm,,,40.0,
Σκουλαρίκια με διαμάντια,490,Women,Earrings,Haritidis,Gold 18ct.,White,1.1,Diamond,Diamond 0.17ct,4.2 x 4.2 mm,,,
Σκουλαρίκια με διαμάντια,670,Women,Earrings,Haritidis,Gold 18ct.,White,1.2,Diamond,Diamonds 0.28ct,,,,5.0
Σκουλαρίκια με διαμάντια,450,Women,Earrings,Haritidis,Gold 18ct.,White,1.0,Diamond,Diamonds 0.17ct,,,,4.0
Σκουλαρίκια με διαμάντια,350,Women,Earrings,Haritidis,Gold 18ct.,White,0.9,Diamond,Diamonds 0.08ct,,,,3.0
Σκουλαρίκια με διαμάντια,1070,Women,Earrings,Haritidis,Gold 18ct.,White,2.5,Diamond,Diamond 0.46ct,,,,9.0
Σκουλαρίκια με διαμάντια,630,Women,Earrings,Haritidis,Gold 18ct.,White,1.3,Diamond,Diamonds 0.27ct,,,,5.0
Βέρα γάμου,305,Women,Wedding rings,Haritidis,Gold 14ct.,Gold,3.3,,,Width 3mm,,,
Βραχιόλι Skagen Sea Glass,76,Women,Bracelet,Skagen,Stainless Steel,Rose,,,,,,19.0,
Βραχιόλι γυναικείο,550,Women,Bracelet,Haritidis,Gold 14ct.,White,6.5,,,Length 18.5mm,,,
Παιδική παραμάνα,150,Children,Safety pins,Haritidis,Gold 14ct.,Rose,1.4,,,Length 27.5mm,,,
Παιδική παραμάνα,185,Children,Safety pins,Haritidis,Gold 14ct.,Gold,1.8,,,Length 29.5mm,,,
Κολιέ Fossil Classics,44,Women,Necklaces,Fossil,Stainless Steel,White,,,,,,41.0,
Σκουλαρίκια Fossil Classics,44,Women,Earrings,Fossil,Stainless Steel,Rose,,MOP,,,,,
Βραχιόλι Fossil Classics,65,Women,Bracelet,Fossil,Stainless Steel,Rose,,MOP,,,,22.0,
Δαχτυλίδι Fossil Classics,52,Women,Ring,Fossil,Stainless Steel,Rose,,MOP,,,,,
Βραχιόλι Fossil Men'S Dress,65,Men,Bracelet,Fossil,Stainless Steel,White,,,,18,,,
Κολιέ Fossil Classics,76,Women,Necklaces,Fossil,Stainless Steel,Rose,,MOP,,,,51.0,
Κολιέ I scream for Ice Cream,135,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.3,,,14.5 x 6.4 mm,,40.0,
Κολιέ Cupcake,125,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1.6,,,12.5 x 10.7 mm,,40.0,
Δαχτυλίδι ροζέτα,300,Women,Ring,Haritidis,Gold 14ct.,White,3.1,,,,,,
Σταυρός γυναικείος,320,Women,Cross,Haritidis,Gold 14ct.,Rose,3.2,,,26.6 x 18.2 mm,,38.0,
Σταυρός γυναικείος,335,Women,Cross,Haritidis,Gold 14ct.,Gold,3.2,,,24 x 16.6 mm,,38.0,
